     0.86708	     0.76244
     0.87336	     0.76649
     0.87965	     0.77051
     0.88593	     0.77450
     0.89221	     0.77846
     0.89850	     0.78239
     0.90478	     0.78629
     0.91106	     0.79016
     0.91735	     0.79399
     0.92363	     0.79780
     0.92991	     0.80157
     0.93620	     0.80531
     0.94248	     0.80902
     0.94876	     0.81270
     0.95505	     0.81634
     0.96133	     0.81995
     0.96761	     0.82353
     0.97390	     0.82708
     0.98018	     0.83060
     0.98646	     0.83408
     0.99275	     0.83753
     0.99903	     0.84095
     1.00531	     0.84433
     1.01160	     0.84768
     1.01788	     0.85100
     1.02416	     0.85428
     1.03044	     0.85753
     1.03673	     0.86074
     1.04301	     0.86392
     1.04929	     0.86707
     1.05558	     0.87018
     1.06186	     0.87326
     1.06814	     0.87631
     1.07443	     0.87932
     1.08071	     0.88229
     1.08699	     0.88523
     1.09328	     0.88814
     1.09956	     0.89101
     1.10584	     0.89384
     1.11213	     0.89664
     1.11841	     0.89941
     1.12469	     0.90214
     1.13098	     0.90483
     1.13726	     0.90749
     1.14354	     0.91011
     1.14983	     0.91269
     1.15611	     0.91524
     1.16239	     0.91776
     1.16868	     0.92023
     1.17496	     0.92267
     1.18124	     0.92508
     1.18752	     0.92745
     1.19381	     0.92978
     1.20009	     0.93207
     1.20637	     0.93433
     1.21266	     0.93655
     1.21894	     0.93873
     1.22522	     0.94088
     1.23151	     0.94299
     1.23779	     0.94506
     1.24407	     0.94710
     1.25036	     0.94910
     1.25664	     0.95106
     1.26292	     0.95298
     1.26921	     0.95487
     1.27549	     0.95671
     1.28177	     0.95852
     1.28806	     0.96029
     1.29434	     0.96203
     1.30062	     0.96372
     1.30691	     0.96538
     1.31319	     0.96700
     1.31947	     0.96858
     1.32576	     0.97013
     1.33204	     0.97163
     1.33832	     0.97310
     1.34460	     0.97453
     1.35089	     0.97592
     1.35717	     0.97727
     1.36345	     0.97858
     1.36974	     0.97986
     1.37602	     0.98109
     1.38230	     0.98229
     1.38859	     0.98345
     1.39487	     0.98456
     1.40115	     0.98565
     1.40744	     0.98669
     1.41372	     0.98769
     1.42000	     0.98865
     1.42629	     0.98958
     1.43257	     0.99046
     1.43885	     0.99131
     1.44514	     0.99212
     1.45142	     0.99288
     1.45770	     0.99361
     1.46399	     0.99430
     1.47027	     0.99495
     1.47655	     0.99556
     1.48284	     0.99613
     1.48912	     0.99667
     1.49540	     0.99716
     1.50168	     0.99761
     1.50797	     0.99803
     1.51425	     0.99840
     1.52053	     0.99874
     1.52682	     0.99903
     1.53310	     0.99929
     1.53938	     0.99951
     1.54567	     0.99968
     1.55195	     0.99982
     1.55823	     0.99992
     1.56452	     0.99998
     1.57080	     1.00000
     1.57708	     0.99998
     1.58337	     0.99992
     1.58965	     0.99982
     1.59593	     0.99968
     1.60222	     0.99951
     1.60850	     0.99929
     1.61478	     0.99903
     1.62107	     0.99874
     1.62735	     0.99840
     1.63363	     0.99803
     1.63992	     0.99761
     1.64620	     0.99716
     1.65248	     0.99667
     1.65876	     0.99613
     1.66505	     0.99556
     1.67133	     0.99495
     1.67761	     0.99430
     1.68390	     0.99361
     1.69018	     0.99288
     1.69646	     0.99211
     1.70275	     0.99131
     1.70903	     0.99046
     1.71531	     0.98958
     1.72160	     0.98865
     1.72788	     0.98769
     1.73416	     0.98669
     1.74045	     0.98564
     1.74673	     0.98456
     1.75301	     0.98344
     1.75930	     0.98229
     1.76558	     0.98109
     1.77186	     0.97985
     1.77815	     0.97858
     1.78443	     0.97727
     1.79071	     0.97592
     1.79700	     0.97453
     1.80328	     0.97310
     1.80956	     0.97163
     1.81584	     0.97013
     1.82213	     0.96858
     1.82841	     0.96700
     1.83469	     0.96538
     1.84098	     0.96372
     1.84726	     0.96203
     1.85354	     0.96029
     1.85983	     0.95852
     1.86611	     0.95671
     1.87239	     0.95486
     1.87868	     0.95298
     1.88496	     0.95106
     1.89124	     0.94909
     1.89753	     0.94710
     1.90381	     0.94506
     1.91009	     0.94299
     1.91638	     0.94088
     1.92266	     0.93873
     1.92894	     0.93655
     1.93523	     0.93433
     1.94151	     0.93207
     1.94779	     0.92977
     1.95408	     0.92744
     1.96036	     0.92508
     1.96664	     0.92267
     1.97292	     0.92023
     1.97921	     0.91775
     1.98549	     0.91524
     1.99177	     0.91269
     1.99806	     0.91010
     2.00434	     0.90748
     2.01062	     0.90483
     2.01691	     0.90213
     2.02319	     0.89940
     2.02947	     0.89664
     2.03576	     0.89384
     2.04204	     0.89100
     2.04832	     0.88813
     2.05461	     0.88523
     2.06089	     0.88229
     2.06717	     0.87931
     2.07346	     0.87630
     2.07974	     0.87326
     2.08602	     0.87018
     2.09231	     0.86707
     2.09859	     0.86392
     2.10487	     0.86074
     2.11116	     0.85752
     2.11744	     0.85427
     2.12372	     0.85099
     2.13000	     0.84768
     2.13629	     0.84433
     2.14257	     0.84094
     2.14885	     0.83753
     2.15514	     0.83408
     2.16142	     0.83059
     2.16770	     0.82708
     2.17399	     0.82353
     2.18027	     0.81995
     2.18655	     0.81634
     2.19284	     0.81269
     2.19912	     0.80901
     2.20540	     0.80530
     2.21169	     0.80156
     2.21797	     0.79779
     2.22425	     0.79399
     2.23054	     0.79015
     2.23682	     0.78629
     2.24310	     0.78239
     2.24939	     0.77846
     2.25567	     0.77450
     2.26195	     0.77051
     2.26824	     0.76649
     2.27452	     0.76244
     2.28080	     0.75836
     2.28708	     0.75425
     2.29337	     0.75011
     2.29965	     0.74594
     2.30593	     0.74174
     2.31222	     0.73751
     2.31850	     0.73325
     2.32478	     0.72896
     2.33107	     0.72465
     2.33735	     0.72031
     2.34363	     0.71593
     2.34992	     0.71153
     2.35620	     0.70710
     2.36248	     0.70265
     2.36877	     0.69816
     2.37505	     0.69365
     2.38133	     0.68911
     2.38762	     0.68454
     2.39390	     0.67995
     2.40018	     0.67533
     2.40647	     0.67068
     2.41275	     0.66601
     2.41903	     0.66131
     2.42532	     0.65658
     2.43160	     0.65183
     2.43788	     0.64705
     2.44416	     0.64225
     2.45045	     0.63742
     2.45673	     0.63257
     2.46301	     0.62769
     2.46930	     0.62278
     2.47558	     0.61786
     2.48186	     0.61290
     2.48815	     0.60793
     2.49443	     0.60292
     2.50071	     0.59790
     2.50700	     0.59285
     2.51328	     0.58778
     2.51956	     0.58269
     2.52585	     0.57757
     2.53213	     0.57243
     2.53841	     0.56726
     2.54470	     0.56208
     2.55098	     0.55687
     2.55726	     0.55164
     2.56355	     0.54639
     2.56983	     0.54112
     2.57611	     0.53582
     2.58240	     0.53051
     2.58868	     0.52517
     2.59496	     0.51981
     2.60124	     0.51443
     2.60753	     0.50904
     2.61381	     0.50362
     2.62009	     0.49818
     2.62638	     0.49272
     2.63266	     0.48724
     2.63894	     0.48175
     2.64523	     0.47623
     2.65151	     0.47070
     2.65779	     0.46515
     2.66408	     0.45957
     2.67036	     0.45398
     2.67664	     0.44838
     2.68293	     0.44275
     2.68921	     0.43711
     2.69549	     0.43145
     2.70178	     0.42577
     2.70806	     0.42008
     2.71434	     0.41437
     2.72063	     0.40864
     2.72691	     0.40290
     2.73319	     0.39714
     2.73948	     0.39137
     2.74576	     0.38558
     2.75204	     0.37977
     2.75832	     0.37395
     2.76461	     0.36812
     2.77089	     0.36227
     2.77717	     0.35641
     2.78346	     0.35053
     2.78974	     0.34464
     2.79602	     0.33873
     2.80231	     0.33281
     2.80859	     0.32688
     2.81487	     0.32094
     2.82116	     0.31498
     2.82744	     0.30901
     2.83372	     0.30303
     2.84001	     0.29704
     2.84629	     0.29103
     2.85257	     0.28501
     2.85886	     0.27898
     2.86514	     0.27295
     2.87142	     0.26690
     2.87771	     0.26084
     2.88399	     0.25476
     2.89027	     0.24868
     2.89656	     0.24259
     2.90284	     0.23649
     2.90912	     0.23038
     2.91540	     0.22426
     2.92169	     0.21814
     2.92797	     0.21200
     2.93425	     0.20586
     2.94054	     0.19970
     2.94682	     0.19354
     2.95310	     0.18737
     2.95939	     0.18120
     2.96567	     0.17502
     2.97195	     0.16883
     2.97824	     0.16263
     2.98452	     0.15643
     2.99080	     0.15022
     2.99709	     0.14400
     3.00337	     0.13778
     3.00965	     0.13156
     3.01594	     0.12533
     3.02222	     0.11909
     3.02850	     0.11285
     3.03479	     0.10660
     3.04107	     0.10035
     3.04735	     0.09410
     3.05364	     0.08784
     3.05992	     0.08158
     3.06620	     0.07532
     3.07248	     0.06905
     3.07877	     0.06278
     3.08505	     0.05651
     3.09133	     0.05024
     3.09762	     0.04396
     3.10390	     0.03768
     3.11018	     0.03140
     3.11647	     0.02512
     3.12275	     0.01884
     3.12903	     0.01256
     3.13532	     0.00628
     3.14160	    -0.00001
     3.14788	    -0.00629
     3.15417	    -0.01257
     3.16045	    -0.01886
     3.16673	    -0.02514
     3.17302	    -0.03142
     3.17930	    -0.03770
     3.18558	    -0.04398
     3.19187	    -0.05025
     3.19815	    -0.05653
     3.20443	    -0.06280
     3.21072	    -0.06907
     3.21700	    -0.07533
     3.22328	    -0.08160
     3.22956	    -0.08786
     3.23585	    -0.09412
     3.24213	    -0.10037
     3.24841	    -0.10662
     3.25470	    -0.11286
     3.26098	    -0.11910
     3.26726	    -0.12534
     3.27355	    -0.13157
     3.27983	    -0.13780
     3.28611	    -0.14402
     3.29240	    -0.15023
     3.29868	    -0.15644
     3.30496	    -0.16264
     3.31125	    -0.16884
     3.31753	    -0.17503
     3.32381	    -0.18121
     3.33010	    -0.18739
     3.33638	    -0.19356
     3.34266	    -0.19972
     3.34895	    -0.20587
     3.35523	    -0.21201
     3.36151	    -0.21815
     3.36780	    -0.22428
     3.37408	    -0.23040
     3.38036	    -0.23651
     3.38664	    -0.24261
     3.39293	    -0.24870
     3.39921	    -0.25478
     3.40549	    -0.26085
     3.41178	    -0.26691
     3.41806	    -0.27296
     3.42434	    -0.27900
     3.43063	    -0.28503
     3.43691	    -0.29104
     3.44319	    -0.29705
     3.44948	    -0.30304
     3.45576	    -0.30902
     3.46204	    -0.31499
     3.46833	    -0.32095
     3.47461	    -0.32690
     3.48089	    -0.33283
     3.48718	    -0.33875
     3.49346	    -0.34465
     3.49974	    -0.35054
     3.50603	    -0.35642
     3.51231	    -0.36228
     3.51859	    -0.36813
     3.52488	    -0.37397
     3.53116	    -0.37979
     3.53744	    -0.38559
     3.54372	    -0.39138
     3.55001	    -0.39716
     3.55629	    -0.40291
     3.56257	    -0.40866
     3.56886	    -0.41438
     3.57514	    -0.42009
     3.58142	    -0.42579
     3.58771	    -0.43146
     3.59399	    -0.43712
     3.60027	    -0.44277
     3.60656	    -0.44839
     3.61284	    -0.45400
     3.61912	    -0.45959
     3.62541	    -0.46516
     3.63169	    -0.47071
     3.63797	    -0.47625
     3.64426	    -0.48176
     3.65054	    -0.48726
     3.65682	    -0.49273
     3.66311	    -0.49819
     3.66939	    -0.50363
     3.67567	    -0.50905
     3.68196	    -0.51445
     3.68824	    -0.51982
     3.69452	    -0.52518
     3.70080	    -0.53052
     3.70709	    -0.53583
     3.71337	    -0.54113
     3.71965	    -0.54640
     3.72594	    -0.55165
     3.73222	    -0.55688
     3.73850	    -0.56209
     3.74479	    -0.56728
     3.75107	    -0.57244
     3.75735	    -0.57758
     3.76364	    -0.58270
     3.76992	    -0.58779
     3.77620	    -0.59286
     3.78249	    -0.59791
     3.78877	    -0.60294
     3.79505	    -0.60794
     3.80134	    -0.61291
     3.80762	    -0.61787
     3.81390	    -0.62279
     3.82019	    -0.62770
     3.82647	    -0.63258
     3.83275	    -0.63743
     3.83904	    -0.64226
     3.84532	    -0.64706
     3.85160	    -0.65184
     3.85788	    -0.65659
     3.86417	    -0.66132
     3.87045	    -0.66602
     3.87673	    -0.67069
     3.88302	    -0.67534
     3.88930	    -0.67996
     3.89558	    -0.68455
     3.90187	    -0.68912
     3.90815	    -0.69366
     3.91443	    -0.69817
     3.92072	    -0.70266
     3.92700	    -0.70711
     3.93328	    -0.71154
     3.93957	    -0.71594
     3.94585	    -0.72032
     3.95213	    -0.72466
     3.95842	    -0.72897
     3.96470	    -0.73326
     3.97098	    -0.73752
     3.97727	    -0.74175
     3.98355	    -0.74595
     3.98983	    -0.75012
     3.99612	    -0.75426
     4.00240	    -0.75837
     4.00868	    -0.76245
     4.01496	    -0.76650
     4.02125	    -0.77052
     4.02753	    -0.77451
     4.03381	    -0.77847
     4.04010	    -0.78240
     4.04638	    -0.78629
     4.05266	    -0.79016
     4.05895	    -0.79400
     4.06523	    -0.79780
     4.07151	    -0.80157
     4.07780	    -0.80531
     4.08408	    -0.80902
     4.09036	    -0.81270
     4.09665	    -0.81634
     4.10293	    -0.81996
     4.10921	    -0.82354
     4.11550	    -0.82709
     4.12178	    -0.83060
     4.12806	    -0.83408
     4.13435	    -0.83753
     4.14063	    -0.84095
     4.14691	    -0.84433
     4.15320	    -0.84768
     4.15948	    -0.85100
     4.16576	    -0.85428
     4.17204	    -0.85753
     4.17833	    -0.86075
     4.18461	    -0.86393
     4.19089	    -0.86708
     4.19718	    -0.87019
     4.20346	    -0.87327
     4.20974	    -0.87631
     4.21603	    -0.87932
     4.22231	    -0.88230
     4.22859	    -0.88524
     4.23488	    -0.88814
     4.24116	    -0.89101
     4.24744	    -0.89385
     4.25373	    -0.89665
     4.26001	    -0.89941
     4.26629	    -0.90214
     4.27258	    -0.90483
     4.27886	    -0.90749
     4.28514	    -0.91011
     4.29143	    -0.91270
     4.29771	    -0.91525
     4.30399	    -0.91776
     4.31028	    -0.92024
     4.31656	    -0.92268
     4.32284	    -0.92508
     4.32912	    -0.92745
     4.33541	    -0.92978
     4.34169	    -0.93207
     4.34797	    -0.93433
     4.35426	    -0.93655
     4.36054	    -0.93874
     4.36682	    -0.94088
     4.37311	    -0.94299
     4.37939	    -0.94507
     4.38567	    -0.94710
     4.39196	    -0.94910
     4.39824	    -0.95106
     4.40452	    -0.95298
     4.41081	    -0.95487
     4.41709	    -0.95672
     4.42337	    -0.95852
     4.42966	    -0.96030
     4.43594	    -0.96203
     4.44222	    -0.96373
     4.44851	    -0.96538
     4.45479	    -0.96700
     4.46107	    -0.96859
     4.46736	    -0.97013
     4.47364	    -0.97163
     4.47992	    -0.97310
     4.48620	    -0.97453
     4.49249	    -0.97592
     4.49877	    -0.97727
     4.50505	    -0.97858
     4.51134	    -0.97986
     4.51762	    -0.98109
     4.52390	    -0.98229
     4.53019	    -0.98345
     4.53647	    -0.98457
     4.54275	    -0.98565
     4.54904	    -0.98669
     4.55532	    -0.98769
     4.56160	    -0.98865
     4.56789	    -0.98958
     4.57417	    -0.99046
     4.58045	    -0.99131
     4.58674	    -0.99212
     4.59302	    -0.99288
     4.59930	    -0.99361
     4.60559	    -0.99430
     4.61187	    -0.99495
     4.61815	    -0.99556
     4.62444	    -0.99613
     4.63072	    -0.99667
     4.63700	    -0.99716
     4.64328	    -0.99761
     4.64957	    -0.99803
     4.65585	    -0.99840
     4.66213	    -0.99874
     4.66842	    -0.99903
     4.67470	    -0.99929
     4.68098	    -0.99951
     4.68727	    -0.99968
     4.69355	    -0.99982
     4.69983	    -0.99992
     4.70612	    -0.99998
     4.71240	    -1.00000
     4.71868	    -0.99998
     4.72497	    -0.99992
     4.73125	    -0.99982
     4.73753	    -0.99968
     4.74382	    -0.99951
     4.75010	    -0.99929
     4.75638	    -0.99903
     4.76267	    -0.99874
     4.76895	    -0.99840
     4.77523	    -0.99803
     4.78152	    -0.99761
     4.78780	    -0.99716
     4.79408	    -0.99667
     4.80036	    -0.99613
     4.80665	    -0.99556
     4.81293	    -0.99495
     4.81921	    -0.99430
     4.82550	    -0.99361
     4.83178	    -0.99288
     4.83806	    -0.99211
     4.84435	    -0.99131
     4.85063	    -0.99046
     4.85691	    -0.98957
     4.86320	    -0.98865
     4.86948	    -0.98769
     4.87576	    -0.98668
     4.88205	    -0.98564
     4.88833	    -0.98456
     4.89461	    -0.98344
     4.90090	    -0.98229
     4.90718	    -0.98109
     4.91346	    -0.97985
     4.91975	    -0.97858
     4.92603	    -0.97727
     4.93231	    -0.97591
     4.93860	    -0.97452
     4.94488	    -0.97310
     4.95116	    -0.97163
     4.95744	    -0.97012
     4.96373	    -0.96858
     4.97001	    -0.96700
     4.97629	    -0.96538
     4.98258	    -0.96372
     4.98886	    -0.96202
     4.99514	    -0.96029
     5.00143	    -0.95852
     5.00771	    -0.95671
     5.01399	    -0.95486
     5.02028	    -0.95298
     5.02656	    -0.95105
     5.03284	    -0.94909
     5.03913	    -0.94709
     5.04541	    -0.94506
     5.05169	    -0.94299
     5.05798	    -0.94088
     5.06426	    -0.93873
     5.07054	    -0.93655
     5.07683	    -0.93432
     5.08311	    -0.93207
     5.08939	    -0.92977
     5.09568	    -0.92744
     5.10196	    -0.92507
     5.10824	    -0.92267
     5.11452	    -0.92023
     5.12081	    -0.91775
     5.12709	    -0.91524
     5.13337	    -0.91269
     5.13966	    -0.91010
     5.14594	    -0.90748
     5.15222	    -0.90482
     5.15851	    -0.90213
     5.16479	    -0.89940
     5.17107	    -0.89664
     5.17736	    -0.89384
     5.18364	    -0.89100
     5.18992	    -0.88813
     5.19621	    -0.88523
     5.20249	    -0.88229
     5.20877	    -0.87931
     5.21506	    -0.87630
     5.22134	    -0.87326
     5.22762	    -0.87018
     5.23391	    -0.86706
     5.24019	    -0.86392
     5.24647	    -0.86074
     5.25276	    -0.85752
     5.25904	    -0.85427
     5.26532	    -0.85099
     5.27160	    -0.84767
     5.27789	    -0.84432
     5.28417	    -0.84094
     5.29045	    -0.83752
     5.29674	    -0.83407
     5.30302	    -0.83059
     5.30930	    -0.82707
     5.31559	    -0.82353
     5.32187	    -0.81994
     5.32815	    -0.81633
     5.33444	    -0.81269
     5.34072	    -0.80901
     5.34700	    -0.80530
     5.35329	    -0.80156
     5.35957	    -0.79779
     5.36585	    -0.79398
     5.37214	    -0.79015
     5.37842	    -0.78628
     5.38470	    -0.78238
     5.39099	    -0.77845
     5.39727	    -0.77450
     5.40355	    -0.77051
     5.40984	    -0.76648
     5.41612	    -0.76243
     5.42240	    -0.75835
     5.42868	    -0.75424
     5.43497	    -0.75010
     5.44125	    -0.74593
     5.44753	    -0.74173
     5.45382	    -0.73750
     5.46010	    -0.73325
     5.46638	    -0.72896
     5.47267	    -0.72464
     5.47895	    -0.72030
     5.48523	    -0.71593
     5.49152	    -0.71153
     5.49780	    -0.70710
     5.50408	    -0.70264
     5.51037	    -0.69816
     5.51665	    -0.69364
     5.52293	    -0.68910
     5.52922	    -0.68454
     5.53550	    -0.67994
     5.54178	    -0.67532
     5.54807	    -0.67068
     5.55435	    -0.66600
     5.56063	    -0.66130
     5.56692	    -0.65658
     5.57320	    -0.65182
     5.57948	    -0.64705
     5.58576	    -0.64224
     5.59205	    -0.63741
     5.59833	    -0.63256
     5.60461	    -0.62768
     5.61090	    -0.62278
     5.61718	    -0.61785
     5.62346	    -0.61290
     5.62975	    -0.60792
     5.63603	    -0.60292
     5.64231	    -0.59789
     5.64860	    -0.59285
     5.65488	    -0.58777
     5.66116	    -0.58268
     5.66745	    -0.57756
     5.67373	    -0.57242
     5.68001	    -0.56726
     5.68630	    -0.56207
     5.69258	    -0.55686
     5.69886	    -0.55163
     5.70515	    -0.54638
     5.71143	    -0.54111
     5.71771	    -0.53582
     5.72400	    -0.53050
     5.73028	    -0.52516
     5.73656	    -0.51981
     5.74284	    -0.51443
     5.74913	    -0.50903
     5.75541	    -0.50361
     5.76169	    -0.49817
     5.76798	    -0.49272
     5.77426	    -0.48724
     5.78054	    -0.48174
     5.78683	    -0.47623
     5.79311	    -0.47069
     5.79939	    -0.46514
     5.80568	    -0.45957
     5.81196	    -0.45398
     5.81824	    -0.44837
     5.82453	    -0.44275
     5.83081	    -0.43710
     5.83709	    -0.43144
     5.84338	    -0.42577
     5.84966	    -0.42007
     5.85594	    -0.41436
     5.86223	    -0.40864
     5.86851	    -0.40289
     5.87479	    -0.39714
     5.88108	    -0.39136
     5.88736	    -0.38557
     5.89364	    -0.37977
     5.89992	    -0.37395
     5.90621	    -0.36811
     5.91249	    -0.36226
     5.91877	    -0.35640
     5.92506	    -0.35052
     5.93134	    -0.34463
     5.93762	    -0.33872
     5.94391	    -0.33281
     5.95019	    -0.32687
     5.95647	    -0.32093
     5.96276	    -0.31497
     5.96904	    -0.30900
     5.97532	    -0.30302
     5.98161	    -0.29703
     5.98789	    -0.29102
     5.99417	    -0.28501
     6.00046	    -0.27898
     6.00674	    -0.27294
     6.01302	    -0.26689
     6.01931	    -0.26083
     6.02559	    -0.25476
     6.03187	    -0.24868
     6.03816	    -0.24259
     6.04444	    -0.23649
     6.05072	    -0.23038
     6.05700	    -0.22426
     6.06329	    -0.21813
     6.06957	    -0.21199
     6.07585	    -0.20585
     6.08214	    -0.19970
     6.08842	    -0.19354
     6.09470	    -0.18737
     6.10099	    -0.18119
     6.10727	    -0.17501
     6.11355	    -0.16882
     6.11984	    -0.16262
     6.12612	    -0.15642
     6.13240	    -0.15021
     6.13869	    -0.14400
     6.14497	    -0.13778
     6.15125	    -0.13155
     6.15754	    -0.12532
     6.16382	    -0.11908
     6.17010	    -0.11284
     6.17639	    -0.10660
     6.18267	    -0.10035
     6.18895	    -0.09409
     6.19524	    -0.08784
     6.20152	    -0.08158
     6.20780	    -0.07531
     6.21408	    -0.06905
     6.22037	    -0.06278
     6.22665	    -0.05650
     6.23293	    -0.05023
     6.23922	    -0.04395
     6.24550	    -0.03768
     6.25178	    -0.03140
     6.25807	    -0.02512
     6.26435	    -0.01883
     6.27063	    -0.01255
     6.27692	    -0.00627
